transaction_date,operator_name,transaction_type,transaction_amount,customer_age,customer_gender,customer_location,service_plan,data_usage_(mb),call_duration_(min),sms_sent,internet_package,transaction_status
2024-06-08 02:38:57,Airtel,Data Purchase,17290.4,47.0,female,Aba,Prepaid,778.0,99.39,21.0,Monthly,Pending
2024-06-20 20:31:08,Glo,Bill Payment,17102.73,69.0,male,Minna,Prepaid,3577.48,185.42,100.0,Weekly,Failed
2024-02-27 07:40:03,Airtel,Airtime Purchase,14948.0,36.0,female,Akure,Prepaid,2976.3,148.58,25.0,Monthly,Pending
1997-08-16 17:13:46,Glo,Bill Payment,4587.67,55.0,female,Minna,Prepaid,1315.0,289.06,1.0,Weekly,Failed
2024-07-15 00:53:16,Glo,Airtime Purchase,16528.96,49.0,other,Akure,Postpaid,1044.92,54.77,85.0,Weekly,Pending
2024-06-14 07:00:40,Glo,Airtime Purchase,2842.0,23.0,female,Kano,Prepaid,1413.4,45.5,11.0,Daily,Pending
2000-06-27 04:49:46,9mobile,Data Purchase,17895.0,52.0,female,Enugu,Postpaid,1054.4,177.75,11.0,Daily,Completed
2024-01-09 02:49:10,Glo,Airtime Purchase,7515.48,62.0,male,Abuja,Postpaid,1478.71,264.0,94.0,Monthly,Completed
2023-12-19 03:24:48,Airtel,Bill Payment,2883.14,62.0,male,Enugu,Prepaid,106.0,182.29,14.0,Daily,Completed
2024-01-17 02:25:55,Airtel,Airtime Purchase,15822.0,52.0,female,Lagos,Prepaid,3511.57,126.35,95.0,Weekly,Pending
2023-09-13 21:32:46,Airtel,Airtime Purchase,4793.81,33.0,female,Onitsha,Postpaid,3619.9,254.05,81.0,Monthly,Pending
2024-01-01 13:25:39,Glo,Airtime Purchase,8562.56,48.0,female,Lagos,Prepaid,2666.0,110.6,6.0,Daily,Completed
2023-10-09 10:37:46,9mobile,Data Purchase,10581.19,67.0,female,Abeokuta,Postpaid,1820.0,127.94,80.0,Weekly,Pending
2024-07-24 19:07:55,MTN,Bill Payment,7833.0,52.0,male,Sokoto,Postpaid,4565.9,41.9,24.0,Weekly,Pending
2023-11-07 11:46:13,Airtel,Bill Payment,6658.6,25.0,female,Abuja,Postpaid,190.61,291.39,69.0,Daily,Failed
2023-08-05 16:20:56,Glo,Airtime Purchase,4325.0,25.0,other,Makurdi,Postpaid,1998.6,76.44,43.0,Daily,Pending
2024-07-11 10:13:32,Airtel,Bill Payment,11795.55,59.0,other,Port Harcourt,Prepaid,4496.4,239.21,48.0,Monthly,Completed
2023-10-09 13:59:09,MTN,Bill Payment,16907.4,50.0,other,Oyo,Prepaid,4763.0,176.0,64.0,Monthly,Completed
2023-09-18 15:48:29,9mobile,Airtime Purchase,8521.63,38.0,male,Gombe,Prepaid,197.8,23.0,75.0,Weekly,Completed
2024-01-14 11:00:42,Glo,Data Purchase,17444.4,35.0,male,Enugu,Prepaid,2954.55,176.38,4.0,Weekly,Pending
2024-06-18 08:47:28,MTN,Airtime Purchase,6182.8,69.0,other,Gombe,Postpaid,1750.0,281.3,32.0,Monthly,Pending
2024-07-17 09:23:49,Airtel,Data Purchase,3564.9,49.0,other,Oyo,Postpaid,4772.1,20.1,77.0,Daily,Pending
1984-09-03 19:44:29,Airtel,Airtime Purchase,14929.97,27.0,female,Akure,Prepaid,4025.2,64.0,28.0,Weekly,Pending
2023-08-18 05:42:18,MTN,Data Purchase,15662.83,30.0,male,Sokoto,Postpaid,1543.24,217.0,34.0,Weekly,Pending
2024-04-28 07:05:49,Glo,Bill Payment,4676.83,22.0,female,Abeokuta,Postpaid,4531.0,182.52,37.0,Daily,Failed
2024-01-01 01:22:21,Airtel,Data Purchase,5367.0,31.0,male,Sokoto,Postpaid,2290.69,208.36,18.0,Daily,Pending
2024-03-14 05:50:14,MTN,Bill Payment,9359.0,34.0,female,Jalingo,Postpaid,3148.0,188.57,51.0,Monthly,Pending
2023-08-05 23:53:58,9mobile,Data Purchase,3149.9,31.0,other,Sokoto,Prepaid,1649.57,257.75,21.0,Monthly,Failed
2001-04-28 15:26:58,Glo,Data Purchase,14162.0,27.0,female,Uyo,Prepaid,2112.34,169.93,3.0,Monthly,Completed
2024-07-11 05:40:23,MTN,Airtime Purchase,19345.57,66.0,male,Oyo,Prepaid,4776.6,12.21,47.0,Weekly,Pending
2024-02-21 02:57:50,MTN,Airtime Purchase,2652.0,61.0,male,Abuja,Postpaid,2436.0,45.0,77.0,Daily,Failed
2024-06-18 04:15:30,Airtel,Bill Payment,2430.6,61.0,male,Kano,Prepaid,3676.19,194.0,57.0,Daily,Pending
1990-07-12 06:13:08,Airtel,Data Purchase,102.69,58.0,other,Maiduguri,Prepaid,401.0,190.46,48.0,Monthly,Completed
2024-04-04 22:09:18,MTN,Data Purchase,13905.63,26.0,female,Calabar,Postpaid,3337.0,189.35,16.0,Daily,Completed
2023-12-03 12:56:20,MTN,Airtime Purchase,9874.59,30.0,female,Asaba,Postpaid,3377.9,124.06,11.0,Monthly,Failed
2024-06-07 20:09:12,Airtel,Airtime Purchase,9814.0,23.0,female,Zaria,Prepaid,2170.5,102.0,89.0,Weekly,Failed
2024-04-06 10:35:22,Airtel,Data Purchase,4290.0,28.0,female,Kaduna,Postpaid,3918.6,244.89,48.0,Weekly,Pending
1991-04-13 04:59:11,MTN,Airtime Purchase,13485.28,61.0,male,Abuja,Postpaid,1507.0,285.38,70.0,Monthly,Failed
2024-05-29 02:23:32,Glo,Airtime Purchase,2174.1,23.0,male,Owerri,Postpaid,1544.32,21.6,14.0,Weekly,Failed
1999-03-11 16:25:44,Glo,Data Purchase,11497.5,25.0,female,Gombe,Prepaid,3633.03,125.0,4.0,Daily,Completed
2023-12-27 14:06:59,Glo,Airtime Purchase,10377.0,27.0,female,Kano,Prepaid,1673.0,48.85,19.0,Daily,Completed
2023-10-07 23:20:54,9mobile,Bill Payment,17676.71,58.0,female,Kaduna,Prepaid,681.0,117.53,84.0,Monthly,Completed
2016-12-25 01:11:34,MTN,Airtime Purchase,15985.06,41.0,male,Lagos,Prepaid,4862.5,53.62,77.0,Daily,Pending
2023-12-05 14:44:36,Airtel,Bill Payment,18242.35,63.0,male,Maiduguri,Prepaid,1295.0,5.2,3.0,Daily,Failed
2024-01-09 05:32:03,Airtel,Bill Payment,1196.8,39.0,other,Warri,Postpaid,4740.46,52.0,88.0,Monthly,Pending
2023-10-29 13:43:38,9mobile,Airtime Purchase,3838.06,53.0,female,Sokoto,Postpaid,261.05,77.29,39.0,Daily,Failed
2024-07-19 02:44:42,Airtel,Bill Payment,3417.23,28.0,male,Abeokuta,Postpaid,3026.2,117.34,96.0,Daily,Pending
2023-10-28 06:14:13,9mobile,Data Purchase,12629.31,51.0,female,Enugu,Prepaid,2263.0,129.5,57.0,Weekly,Failed
2023-08-25 00:26:44,Airtel,Bill Payment,13630.45,61.0,male,Ibadan,Postpaid,4115.9,45.85,60.0,Weekly,Failed
2024-05-04 12:01:46,Glo,Bill Payment,11102.92,18.0,female,Gombe,Postpaid,964.63,3.25,30.0,Monthly,Pending
2023-10-02 08:36:58,9mobile,Data Purchase,17884.09,69.0,other,Benin City,Postpaid,446.04,236.6,19.0,Daily,Failed
2023-08-20 23:56:31,MTN,Data Purchase,7561.0,55.0,male,Kano,Prepaid,1260.78,263.0,8.0,Daily,Failed
2024-03-05 07:01:59,Airtel,Data Purchase,16276.0,53.0,female,Calabar,Prepaid,1637.13,120.34,78.0,Weekly,Pending
2024-05-05 11:36:55,MTN,Bill Payment,570.22,56.0,female,Makurdi,Postpaid,4180.63,76.58,84.0,Monthly,Failed
2024-05-22 22:11:07,MTN,Airtime Purchase,18769.54,22.0,male,Ibadan,Postpaid,3375.53,187.91,87.0,Daily,Completed
2024-02-29 10:16:05,9mobile,Bill Payment,19923.9,33.0,other,Warri,Prepaid,4121.0,97.0,54.0,Monthly,Completed
1982-03-01 18:24:59,Airtel,Data Purchase,5424.63,28.0,male,Aba,Postpaid,4755.98,229.0,60.0,Monthly,Pending
2024-07-31 05:31:39,9mobile,Bill Payment,13370.13,69.0,other,Makurdi,Prepaid,1225.98,243.34,41.0,Daily,Completed
2019-09-26 16:37:45,9mobile,Bill Payment,4618.2,29.0,male,Kano,Postpaid,3830.44,13.0,17.0,Weekly,Failed
2024-07-24 11:31:14,Airtel,Airtime Purchase,182.67,68.0,female,Enugu,Prepaid,1197.5,221.0,36.0,Daily,Completed
2023-11-02 15:00:55,9mobile,Airtime Purchase,12740.0,52.0,male,Sokoto,Postpaid,4122.71,94.6,10.0,Weekly,Pending
2023-12-02 08:16:42,Airtel,Data Purchase,16282.15,26.0,other,Awka,Prepaid,3179.0,117.61,11.0,Weekly,Failed
1996-08-06 20:37:50,Glo,Bill Payment,10475.58,23.0,other,Maiduguri,Postpaid,969.12,136.12,47.0,Daily,Pending
2024-02-03 03:36:11,9mobile,Bill Payment,9283.96,34.0,female,Warri,Postpaid,1538.04,34.79,23.0,Weekly,Failed
2024-03-11 01:48:12,9mobile,Data Purchase,18827.47,28.0,male,Asaba,Prepaid,2594.8,221.62,0.0,Monthly,Completed
2023-10-16 06:01:42,MTN,Bill Payment,14132.68,35.0,female,Awka,Postpaid,4856.0,211.56,62.0,Monthly,Failed
2024-04-05 07:07:41,MTN,Airtime Purchase,16811.8,22.0,female,Abuja,Prepaid,286.79,127.91,65.0,Weekly,Failed
2023-08-02 02:59:12,Airtel,Data Purchase,16583.0,48.0,other,Owerri,Prepaid,3512.4,66.34,62.0,Monthly,Failed
2024-07-23 12:52:49,9mobile,Airtime Purchase,2436.9,70.0,male,Asaba,Prepaid,2542.32,206.4,36.0,Weekly,Completed
2023-12-28 22:12:05,MTN,Data Purchase,14410.17,62.0,female,Jos,Postpaid,1164.31,57.11,99.0,Monthly,Pending
1991-12-16 09:32:52,Airtel,Airtime Purchase,5292.4,49.0,male,Makurdi,Postpaid,2766.21,20.99,21.0,Weekly,Failed
2024-06-28 04:08:17,MTN,Data Purchase,2861.92,36.0,female,Calabar,Postpaid,4246.0,181.0,25.0,Daily,Completed
2024-02-01 21:24:36,9mobile,Bill Payment,1285.0,65.0,other,Aba,Postpaid,2663.25,246.3,18.0,Weekly,Pending
2023-11-16 12:41:19,9mobile,Bill Payment,11983.58,31.0,female,Jos,Postpaid,626.0,129.0,92.0,Weekly,Completed
2024-01-25 02:55:57,9mobile,Data Purchase,15748.0,37.0,male,Makurdi,Prepaid,4227.3,216.8,99.0,Monthly,Pending
2023-11-21 07:05:34,9mobile,Bill Payment,11956.14,30.0,male,Jalingo,Prepaid,3454.9,41.26,23.0,Weekly,Completed
2023-09-29 20:28:37,9mobile,Data Purchase,12951.39,62.0,male,Awka,Postpaid,4841.86,252.9,84.0,Weekly,Pending
1985-06-30 00:28:44,Glo,Bill Payment,2568.05,65.0,other,Warri,Prepaid,908.64,260.22,72.0,Monthly,Pending
2023-10-09 11:51:31,9mobile,Bill Payment,15359.0,43.0,female,Ibadan,Prepaid,1085.78,135.4,98.0,Weekly,Pending
2023-08-14 02:33:29,MTN,Data Purchase,14760.0,54.0,male,Abeokuta,Prepaid,1320.17,231.0,57.0,Monthly,Pending
2024-07-11 00:45:36,Airtel,Airtime Purchase,6138.4,64.0,female,Uyo,Prepaid,2758.3,64.0,39.0,Weekly,Pending
2023-09-03 17:53:20,Airtel,Airtime Purchase,4109.0,37.0,male,Awka,Prepaid,3583.99,186.5,44.0,Weekly,Completed
1989-07-30 05:28:10,Glo,Data Purchase,15780.6,49.0,female,Benin City,Prepaid,365.71,192.6,60.0,Daily,Failed
2023-08-16 16:49:10,MTN,Airtime Purchase,10912.03,21.0,male,Jalingo,Postpaid,2942.0,71.15,84.0,Monthly,Pending
1978-12-22 15:06:41,Glo,Data Purchase,12093.02,47.0,female,Port Harcourt,Postpaid,3320.6,11.0,38.0,Daily,Pending
2023-11-18 05:36:57,9mobile,Data Purchase,7137.0,32.0,female,Kano,Postpaid,992.01,295.94,39.0,Monthly,Completed
2023-10-29 03:40:46,MTN,Airtime Purchase,16148.9,63.0,male,Maiduguri,Prepaid,3241.0,54.67,87.0,Monthly,Pending
2024-05-06 22:58:18,Airtel,Bill Payment,6081.13,33.0,male,Makurdi,Postpaid,3421.71,279.52,62.0,Daily,Completed
2024-06-26 18:39:24,Airtel,Airtime Purchase,10819.0,62.0,other,Bauchi,Postpaid,2761.74,4.5,10.0,Weekly,Failed
2024-03-13 00:29:15,MTN,Data Purchase,16854.3,33.0,male,Oyo,Prepaid,4083.59,68.2,58.0,Daily,Pending
2002-02-21 04:54:40,MTN,Airtime Purchase,14585.8,36.0,other,Kano,Postpaid,2136.1,126.86,50.0,Weekly,Completed
2023-09-25 14:58:22,Airtel,Airtime Purchase,2895.95,26.0,male,Port Harcourt,Prepaid,1220.0,222.04,86.0,Weekly,Completed
2024-04-05 06:03:31,Airtel,Data Purchase,6423.59,33.0,male,Gombe,Prepaid,4784.0,145.51,15.0,Weekly,Completed
2023-08-03 02:16:16,Airtel,Data Purchase,4421.0,23.0,male,Aba,Postpaid,2117.15,253.07,87.0,Monthly,Completed
2019-12-28 16:39:08,9mobile,Airtime Purchase,5637.87,49.0,male,Akure,Postpaid,639.31,177.25,46.0,Daily,Failed
1991-03-04 04:36:01,Glo,Airtime Purchase,13475.9,41.0,male,Osogbo,Postpaid,2.5,140.94,7.0,Daily,Completed
1970-06-14 03:43:36,Glo,Airtime Purchase,6978.0,64.0,male,Awka,Prepaid,1052.0,114.0,99.0,Daily,Failed
2023-09-08 13:04:09,Glo,Airtime Purchase,9454.2,52.0,male,Jos,Prepaid,4733.88,205.74,60.0,Daily,Pending
2023-10-24 06:36:54,Glo,Airtime Purchase,4273.0,55.0,female,Jos,Postpaid,1920.0,53.0,41.0,Weekly,Failed
2023-12-09 00:31:35,Airtel,Bill Payment,6447.4,62.0,other,Sokoto,Prepaid,2449.6,63.9,23.0,Weekly,Pending
2024-07-30 03:02:02,Airtel,Data Purchase,12403.73,60.0,female,Maiduguri,Postpaid,516.6,179.01,81.0,Monthly,Completed
2024-06-15 04:03:11,9mobile,Data Purchase,10949.6,43.0,female,Sokoto,Postpaid,2284.0,288.9,59.0,Daily,Failed
2024-07-09 05:48:11,Airtel,Airtime Purchase,13418.3,56.0,other,Jalingo,Prepaid,320.02,281.0,79.0,Monthly,Completed
2001-09-21 04:28:05,Airtel,Data Purchase,15528.93,63.0,other,Uyo,Postpaid,2050.2,144.47,86.0,Weekly,Pending
2023-09-02 14:10:02,Airtel,Airtime Purchase,362.72,33.0,male,Akure,Prepaid,3681.56,83.0,30.0,Daily,Completed
2024-02-02 04:38:34,9mobile,Bill Payment,6472.86,42.0,female,Port Harcourt,Postpaid,1627.15,212.9,28.0,Weekly,Pending
2023-10-08 07:06:23,Glo,Bill Payment,3583.4,23.0,female,Warri,Postpaid,3383.47,192.52,67.0,Monthly,Failed
2024-07-09 13:45:53,MTN,Data Purchase,18714.23,47.0,other,Sokoto,Prepaid,2613.98,241.0,31.0,Weekly,Completed
2024-07-24 14:17:07,Airtel,Bill Payment,14219.0,50.0,female,Osogbo,Postpaid,4051.0,199.57,57.0,Weekly,Pending
1976-09-23 23:38:07,MTN,Airtime Purchase,1361.24,57.0,female,Kano,Prepaid,76.91,152.0,83.0,Daily,Failed
2023-11-06 23:27:34,Glo,Airtime Purchase,8462.52,34.0,female,Enugu,Postpaid,3116.0,297.01,11.0,Weekly,Completed
2024-04-27 20:21:08,9mobile,Bill Payment,17529.41,40.0,male,Sokoto,Postpaid,3854.3,41.0,23.0,Weekly,Completed
2024-04-02 09:26:03,9mobile,Bill Payment,4689.56,50.0,male,Lagos,Postpaid,2099.7,218.8,79.0,Monthly,Failed
2024-05-24 04:16:03,Airtel,Airtime Purchase,10229.72,53.0,male,Uyo,Prepaid,4172.98,0.4,35.0,Weekly,Failed
2024-01-06 16:12:45,Airtel,Data Purchase,19383.0,22.0,other,Awka,Prepaid,2540.71,10.1,76.0,Monthly,Completed
2024-02-12 14:49:36,9mobile,Bill Payment,9942.61,22.0,male,Osogbo,Prepaid,2815.65,203.75,36.0,Daily,Completed
2023-08-10 01:46:36,9mobile,Airtime Purchase,523.7,65.0,other,Port Harcourt,Postpaid,2723.0,88.1,87.0,Monthly,Pending
2024-01-24 03:14:03,9mobile,Bill Payment,6748.39,20.0,female,Bauchi,Prepaid,2733.9,227.9,22.0,Monthly,Failed
2024-05-15 03:16:22,Airtel,Airtime Purchase,1536.25,29.0,female,Owerri,Prepaid,1266.57,123.0,100.0,Monthly,Failed
2024-07-13 23:59:34,9mobile,Bill Payment,15390.84,37.0,other,Enugu,Prepaid,3958.01,63.26,4.0,Weekly,Completed
2023-09-24 19:03:47,Airtel,Data Purchase,17445.44,26.0,male,Maiduguri,Postpaid,1856.0,199.58,81.0,Monthly,Completed
2024-03-12 17:10:11,Airtel,Airtime Purchase,3263.0,45.0,female,Akure,Postpaid,3958.26,18.97,33.0,Weekly,Completed
1982-12-16 04:43:01,Airtel,Bill Payment,8991.38,61.0,male,Port Harcourt,Prepaid,2055.06,230.0,96.0,Monthly,Completed
2023-12-25 00:40:18,9mobile,Bill Payment,1418.28,63.0,female,Owerri,Prepaid,841.78,184.11,13.0,Daily,Completed
2023-10-05 09:48:37,Glo,Bill Payment,13255.8,46.0,other,Abuja,Postpaid,1517.0,15.74,2.0,Monthly,Failed
2023-11-26 04:56:16,9mobile,Airtime Purchase,7737.87,50.0,other,Oyo,Postpaid,1781.4,75.0,31.0,Weekly,Pending
2023-12-06 01:44:02,Glo,Bill Payment,6660.39,29.0,female,Warri,Prepaid,1210.95,250.0,54.0,Daily,Completed
2023-08-17 04:31:41,9mobile,Data Purchase,2164.73,51.0,male,Maiduguri,Prepaid,573.36,114.0,88.0,Monthly,Failed
2023-10-28 08:46:42,9mobile,Bill Payment,3011.04,70.0,male,Oyo,Prepaid,3581.0,44.8,45.0,Weekly,Failed
2024-03-29 19:44:14,Glo,Airtime Purchase,17766.0,18.0,male,Benin City,Prepaid,1710.0,71.0,20.0,Weekly,Completed
2023-09-03 02:30:50,MTN,Bill Payment,10013.08,65.0,female,Akure,Prepaid,2513.7,177.19,94.0,Daily,Failed
2023-09-26 20:45:27,MTN,Bill Payment,11094.94,38.0,male,Maiduguri,Postpaid,783.0,223.21,52.0,Monthly,Failed
2023-09-30 05:55:22,Glo,Bill Payment,9738.0,62.0,female,Calabar,Postpaid,3996.6,9.94,81.0,Monthly,Completed
2023-09-08 02:56:20,Glo,Bill Payment,18092.13,47.0,male,Awka,Prepaid,4556.6,176.0,58.0,Weekly,Completed
2023-11-27 11:04:45,9mobile,Airtime Purchase,6749.4,35.0,male,Lagos,Prepaid,4614.4,140.66,3.0,Monthly,Completed
2023-12-23 11:33:17,MTN,Bill Payment,9896.73,34.0,other,Kano,Prepaid,2028.0,115.37,53.0,Weekly,Completed
2024-06-24 18:33:28,Glo,Data Purchase,1407.2,51.0,female,Ilorin,Prepaid,3377.0,128.0,81.0,Weekly,Completed
2011-10-13 21:01:46,MTN,Airtime Purchase,15959.42,40.0,female,Lagos,Prepaid,1356.0,138.0,99.0,Monthly,Pending
1991-09-30 17:20:41,Glo,Bill Payment,11987.77,27.0,male,Zaria,Prepaid,761.53,101.1,48.0,Monthly,Pending
2024-04-27 10:08:07,Glo,Data Purchase,3870.2,51.0,female,Warri,Postpaid,3788.01,57.0,42.0,Daily,Completed
2023-09-22 14:10:10,MTN,Data Purchase,2273.62,33.0,female,Asaba,Prepaid,2651.04,55.32,10.0,Daily,Completed
2024-03-04 15:50:02,Airtel,Bill Payment,7846.97,19.0,other,Zaria,Postpaid,2835.76,293.11,87.0,Monthly,Completed
2024-03-26 06:03:16,Airtel,Bill Payment,18309.89,47.0,other,Minna,Prepaid,3806.12,26.9,71.0,Weekly,Completed
2024-05-30 02:07:03,Airtel,Airtime Purchase,7375.55,41.0,other,Port Harcourt,Prepaid,4846.74,122.5,25.0,Daily,Pending
2024-06-20 21:21:20,Airtel,Airtime Purchase,4273.43,67.0,other,Calabar,Prepaid,1466.9,181.9,40.0,Daily,Failed
2023-10-07 11:05:40,9mobile,Airtime Purchase,16575.8,63.0,female,Akure,Prepaid,4367.5,38.65,35.0,Monthly,Completed
2024-01-17 23:43:21,Glo,Airtime Purchase,1709.76,65.0,male,Kano,Postpaid,1615.79,258.26,5.0,Monthly,Failed
2024-01-12 19:08:05,Glo,Airtime Purchase,6156.22,43.0,male,Kaduna,Prepaid,4608.2,49.4,65.0,Daily,Pending
2024-01-22 12:09:15,9mobile,Bill Payment,311.24,31.0,male,Ibadan,Postpaid,3873.3,212.59,48.0,Weekly,Completed
2023-09-08 22:44:35,9mobile,Data Purchase,12890.62,31.0,male,Akure,Postpaid,2902.76,157.43,6.0,Daily,Completed
2023-09-16 12:11:00,MTN,Airtime Purchase,5418.0,67.0,male,Owerri,Prepaid,2237.45,234.0,38.0,Weekly,Completed
2011-11-26 11:10:48,9mobile,Bill Payment,18479.2,27.0,female,Gombe,Prepaid,2860.1,213.0,43.0,Monthly,Pending
2024-03-14 14:23:38,9mobile,Data Purchase,19894.2,32.0,female,Zaria,Prepaid,967.02,56.58,8.0,Weekly,Completed
2023-08-02 12:52:32,Airtel,Airtime Purchase,11270.8,19.0,male,Port Harcourt,Postpaid,836.0,220.22,30.0,Daily,Failed
2024-01-16 17:16:08,Glo,Data Purchase,11422.62,40.0,other,Awka,Prepaid,4812.0,219.77,63.0,Weekly,Completed
2024-06-08 03:48:38,Glo,Data Purchase,7749.0,39.0,female,Gombe,Prepaid,1632.3,49.0,24.0,Weekly,Pending
2024-05-16 23:38:23,Airtel,Bill Payment,7631.49,51.0,female,Minna,Postpaid,2567.1,292.0,72.0,Monthly,Completed
2023-10-06 17:46:31,9mobile,Data Purchase,3388.88,22.0,male,Osogbo,Prepaid,4181.4,12.75,70.0,Daily,Completed
2024-04-18 16:45:48,Airtel,Bill Payment,508.72,25.0,male,Abeokuta,Prepaid,1672.6,293.38,50.0,Daily,Completed
1987-12-05 12:20:12,Airtel,Bill Payment,7809.37,26.0,female,Abuja,Postpaid,1292.9,80.4,53.0,Daily,Completed
2024-01-29 21:18:19,Airtel,Bill Payment,17625.2,59.0,male,Aba,Prepaid,1777.0,278.0,55.0,Daily,Completed
2024-04-05 18:55:40,9mobile,Data Purchase,9513.78,47.0,male,Enugu,Postpaid,2678.0,13.0,70.0,Daily,Failed
2018-07-16 02:56:42,MTN,Airtime Purchase,17330.0,55.0,other,Oyo,Postpaid,3362.68,222.0,20.0,Monthly,Failed
2022-06-07 14:38:49,9mobile,Airtime Purchase,15653.63,37.0,female,Uyo,Prepaid,4189.71,85.44,79.0,Monthly,Completed
2024-07-20 18:02:09,9mobile,Data Purchase,11817.39,22.0,female,Jos,Prepaid,1537.0,181.0,50.0,Weekly,Completed
2023-10-31 10:34:11,MTN,Airtime Purchase,17516.0,48.0,male,Gombe,Prepaid,4476.0,133.4,73.0,Monthly,Completed
2024-05-17 13:37:52,9mobile,Airtime Purchase,8080.0,70.0,female,Gombe,Prepaid,2443.1,292.0,41.0,Weekly,Failed
2023-12-12 17:22:17,MTN,Bill Payment,16492.8,58.0,female,Zaria,Postpaid,2609.0,112.43,68.0,Daily,Completed
2024-01-30 21:38:58,9mobile,Airtime Purchase,18961.19,41.0,female,Uyo,Prepaid,3342.0,221.15,34.0,Weekly,Pending
2023-10-08 19:17:36,Glo,Airtime Purchase,6355.4,23.0,female,Port Harcourt,Postpaid,1625.04,0.78,67.0,Weekly,Completed
2023-08-22 02:13:07,9mobile,Airtime Purchase,12452.0,58.0,male,Awka,Postpaid,2979.21,11.23,85.0,Weekly,Failed
2024-04-09 17:57:17,9mobile,Airtime Purchase,15038.76,68.0,female,Abeokuta,Postpaid,1132.63,112.0,68.0,Monthly,Completed
2024-06-19 04:26:29,Airtel,Airtime Purchase,6910.35,28.0,female,Uyo,Postpaid,563.71,275.07,72.0,Monthly,Failed
2015-12-03 21:38:00,Glo,Data Purchase,6619.0,44.0,male,Awka,Prepaid,849.86,87.1,48.0,Monthly,Failed
2023-10-05 22:09:57,9mobile,Data Purchase,19983.23,50.0,female,Jos,Prepaid,413.0,128.31,86.0,Daily,Failed
2024-03-26 01:28:56,MTN,Data Purchase,962.4,39.0,male,Maiduguri,Postpaid,1541.7,112.9,56.0,Daily,Completed
2023-11-13 13:48:13,Airtel,Data Purchase,980.89,66.0,female,Bauchi,Postpaid,1704.71,161.0,97.0,Daily,Completed
2023-10-16 20:42:32,Glo,Data Purchase,10460.46,57.0,male,Onitsha,Prepaid,929.0,1.1,16.0,Daily,Completed
2024-07-28 03:49:18,MTN,Data Purchase,16489.18,57.0,female,Owerri,Postpaid,2679.0,278.38,3.0,Weekly,Pending
2023-12-01 15:02:00,Airtel,Data Purchase,8211.89,18.0,female,Ilorin,Prepaid,3390.0,232.17,28.0,Weekly,Pending
2023-11-28 17:00:56,Glo,Data Purchase,1441.27,28.0,female,Aba,Postpaid,4700.45,21.42,24.0,Monthly,Completed
2023-12-20 23:35:31,MTN,Data Purchase,10776.03,20.0,female,Maiduguri,Prepaid,3869.3,28.76,91.0,Weekly,Pending
2024-07-23 16:36:12,Glo,Airtime Purchase,11423.79,64.0,female,Jos,Postpaid,610.0,110.09,52.0,Daily,Failed
2023-11-01 23:02:25,9mobile,Bill Payment,9234.0,69.0,female,Maiduguri,Prepaid,530.0,1.47,50.0,Weekly,Completed
2024-04-06 09:48:07,Airtel,Airtime Purchase,11868.23,58.0,male,Abeokuta,Prepaid,564.6,142.85,59.0,Monthly,Pending
2024-01-05 03:10:39,9mobile,Bill Payment,2418.4,48.0,male,Asaba,Prepaid,2301.37,46.8,76.0,Daily,Completed
1996-09-18 18:43:50,Airtel,Bill Payment,3160.93,33.0,female,Calabar,Postpaid,2682.0,85.46,42.0,Daily,Failed
2024-03-26 18:39:23,9mobile,Bill Payment,19641.76,70.0,female,Lagos,Prepaid,1667.0,74.0,20.0,Monthly,Pending
2023-12-17 03:48:25,MTN,Airtime Purchase,1981.84,64.0,female,Awka,Prepaid,1637.37,61.6,74.0,Daily,Failed
2023-10-10 00:09:58,Airtel,Data Purchase,7739.0,25.0,male,Jos,Postpaid,3609.91,103.0,86.0,Daily,Pending
2024-02-18 02:38:57,Airtel,Airtime Purchase,8119.35,26.0,female,Awka,Prepaid,625.81,179.0,90.0,Monthly,Failed
1994-12-09 12:56:39,Glo,Airtime Purchase,1280.0,22.0,female,Akure,Postpaid,4471.34,84.0,17.0,Weekly,Pending
2024-01-09 15:54:17,Glo,Data Purchase,5081.8,37.0,female,Warri,Postpaid,2475.63,131.0,29.0,Monthly,Failed
2024-06-06 08:40:58,Airtel,Airtime Purchase,11224.84,29.0,female,Sokoto,Prepaid,3360.2,269.81,4.0,Daily,Completed
1980-04-27 02:06:57,Glo,Bill Payment,14080.04,42.0,female,Asaba,Prepaid,4035.97,197.91,47.0,Monthly,Completed
2023-11-27 23:34:26,Airtel,Bill Payment,19857.6,30.0,male,Jos,Postpaid,3498.7,291.73,97.0,Weekly,Failed
2024-06-26 11:55:03,MTN,Airtime Purchase,4840.17,21.0,other,Calabar,Prepaid,1846.76,238.1,80.0,Weekly,Failed
2023-10-14 11:48:33,9mobile,Airtime Purchase,6236.24,21.0,other,Oyo,Postpaid,1228.0,113.7,86.0,Monthly,Failed
2023-11-01 02:15:36,MTN,Bill Payment,1644.0,57.0,male,Makurdi,Prepaid,177.64,156.15,5.0,Monthly,Completed
1973-12-22 12:30:35,Airtel,Data Purchase,14262.37,33.0,female,Benin City,Postpaid,3258.36,25.56,66.0,Monthly,Completed
2023-09-29 22:36:19,9mobile,Airtime Purchase,19686.5,67.0,male,Jalingo,Postpaid,2420.0,255.07,85.0,Weekly,Completed
